relative_time,LinearAccelerometerSensor,AccX,AccY,AccZ
7345,,13.024456977844238,,
7364,7.017851274516329,,1.6615760326385498,
7365,,16.543933868408203,,-1.6352397203445435
7383,,,2.4444799423217773,
7384,5.276868277815084,,,
7385,,14.45858383178711,,-1.558625340461731
7404,,,2.276885747909546,
7405,5.3789011083286065,9.411606788635254,,-5.461174011230469
7424,4.659395525124037,9.251194953918457,1.4173674583435059,-5.003881454467773
7443,,,-0.6775590777397156,
7444,2.514379821059659,9.222464561462402,,-2.5665841102600098
7463,,,-3.6727054119110107,
7464,4.454247477089503,8.65743350982666,,-0.14844051003456116
7483,5.393625502403802,,-4.285621166229248,
7484,,7.484274387359619,,0.3974374830722809
7503,,,-2.0015525817871094,
7504,2.9064942944305137,,,-0.8547300100326538
7505,,8.135497093200684,,
7525,1.4506812928604271,8.516175270080566,0.31364041566848755,-1.3048399686813354
7543,,,1.4173674583435059,
