relative_time,LinearAccelerometerSensor,AccX,AccY,AccZ
0,19.77531491112049,,1.8602946996688843,-21.042638778686523
40,11.168826411519007,14.990097045898438,-1.0797849893569946,7.6997528076171875
79,,10.572794914245605,,
80,7.311800148885111,,-7.216124057769775,-4.584896087646484
119,8.042770968761763,2.942473888397217,3.507505416870117,
120,,,,-2.1978771686553955
158,2.021695716609362,8.841787338256836,0.4572925269603729,-3.043030261993408
199,3.3606235756568665,7.592013359069824,0.5841852426528931,0.035913024097681046
239,,5.149928092956543,,
240,4.477140006583422,,-0.9792284965515137,-1.0079588890075684
279,2.7899612132832163,7.299921035766602,-0.2849099934101105,-0.6200982332229614
317,,7.479485988616943,,
318,3.0040232383855243,,-0.3974374830722809,0.3663128614425659
358,4.795660306238042,9.727641105651855,-3.2632968425750732,3.2297780513763428
398,3.3940279009093133,12.346898078918457,-3.3662476539611816,-0.19871874153614044
438,5.824485317298498,14.76025390625,-0.8403648138046265,1.8363527059555054
478,4.272906561581799,10.848128318786621,-0.7134721279144287,3.31118106842041
519,9.48357859351907,7.970297336578369,-4.627991676330566,-9.653421401977539
558,10.028166965623862,18.753782272338867,-4.963180065155029,0.871489405632019
598,5.4402013623612415,11.106701850891113,-0.4165911078453064,-6.162675380706787
637,,5.284003257751465,,
638,4.409569754513685,,-2.205059766769409,-0.7445967197418213
686,3.476036186240615,6.861782073974609,0.29209262132644653,-2.274491548538208
715,,7.438784599304199,,
716,3.3698332055355324,,1.5155296325683594,-0.9959878921508789
755,3.9981933328389476,5.736507415771484,-0.3471592366695404,
756,,,,-0.8571242094039917
795,3.555652127014093,6.564900875091553,,
796,,,-0.06703764945268631,0.44532153010368347
835,2.8993004185268756,7.390900611877441,0.6823474764823914,0.37828385829925537
874,,9.945513725280762,,
875,1.7421510290596476,,0.19153612852096558,1.115697979927063
915,3.456971386752173,12.806585311889648,-0.09816227108240128,1.2761094570159912
955,5.186512680775185,14.159308433532715,-0.45010992884635925,2.4420857429504395
995,11.269553590749087,18.389863967895508,-1.2713210582733154,-7.6351094245910645
1034,4.267201114997389,11.528080940246582,,
1035,,,-2.698265314102173,2.097320795059204
1074,10.391331698829445,2.918531894683838,-4.086902141571045,-7.326257228851318
1113,,11.432312965393066,,
1114,3.5556904813544072,,2.827552318572998,-0.3280056416988373
1154,1.8759913684711471,10.972626686096191,-1.7501614093780518,
1155,,,,-0.7637503147125244
1194,4.566906199241015,5.5760955810546875,-1.6328455209732056,0.5770025849342346
9998,5.886035699837848,13.37161636352539,1.259350061416626,2.9520506858825684
10037,11.772760950203015,3.756502389907837,-8.090007781982422,-7.8098859786987305
10077,5.56708431999442,12.172121047973633,3.974374771118164,
10078,,,,-2.2577321529388428
10118,1.946256661229136,10.32858657836914,0.9361328482627869,-1.3000515699386597
10156,,5.22175407409668,,
10157,4.712852986924925,,-0.3998316824436188,0.14365209639072418
10196,6.7095640329099435,3.023876667022705,-0.43335050344467163,-1.7477672100067139
10236,2.660270072305626,8.31985092163086,0.35434186458587646,0.05267243832349777
10276,3.389495661531163,8.161833763122559,,
10277,,,-1.290474772453308,1.8195933103561401
10316,3.4481588011635997,6.210559368133545,-1.278503656387329,-0.9457096457481384
10356,3.166273460738006,11.741165161132812,0.8690952062606812,0.07422025501728058
10396,4.983804412996356,11.841721534729004,-3.646369218826294,3.359065055847168
10436,5.367746471188359,12.593501091003418,-5.398924827575684,1.9153614044189453
10475,,15.318102836608887,,
10476,9.66747552403483,,-4.2544965744018555,-7.996633529663086
10515,,14.628572463989258,,
10516,7.031798752457892,,-4.867412090301514,-4.977545261383057
10556,11.019937999294768,12.301408767700195,6.9455790519714355,-6.27280855178833
10596,2.4481048728070696,8.789113998413086,-1.7190368175506592,-3.0813376903533936
10636,,10.903194427490234,,
10637,3.842437271866962,,-5.580883979797363,-0.40462008118629456
10676,2.515889598128404,7.201758861541748,-1.3910311460494995,-0.43335050344467163
10715,,3.6583402156829834,,
10716,6.447634820730323,,0.9145850539207458,-1.2880805730819702
10755,,5.343858242034912,,
10756,4.509878547877045,,-1.0606313943862915,0.1364694982767105
10795,,6.299144744873047,,
10796,3.806395975455056,,-0.47644615173339844,0.4572925269603729
10835,,6.174646377563477,,
10836,4.4119926528385305,,0.4141969084739685,1.2066776752471924
10874,,11.341333389282227,,
10875,2.158444932190551,,-0.849941611289978,0.6009446382522583
10915,4.328616999125941,12.746729850769043,,
10916,,,0.9911994934082031,-2.8203697204589844
10954,,13.917494773864746,,
10955,7.710478887862658,,2.609679937362671,4.745307922363281
10994,9.63741067134955,16.297330856323242,,
10995,,,-2.5929205417633057,-7.524975776672363
11034,,13.752294540405273,,
11035,4.802504625134522,,1.6112977266311646,-2.626439332962036
11073,,5.748478412628174,,
11074,7.775709761332432,,-5.95677375793457,-4.5154643058776855
11113,,12.51209831237793,,
11114,4.16427709087366,,1.5825673341751099,-3.533841609954834
11153,1.9333388651845431,9.363722801208496,,
11154,,,0.8475474119186401,-2.736572504043579
11193,4.007041693436015,6.121973514556885,,
11194,,,0.8930372595787048,-0.2992752194404602
11233,5.663562747349416,4.077325344085693,-0.181959331035614,
11234,,,,-1.9704279899597168
11273,,7.886500358581543,,
11274,2.265953934567414,,-0.8571242094039917,-0.06224924325942993
11312,,7.972691535949707,,
11313,2.5973529839421827,,-1.2952631711959839,0.5626373887062073
11352,,6.694188117980957,,
11353,3.114535396211276,,-0.524330198764801,-0.5051765441894531
11392,,11.408370971679688,,
11393,3.2669975645151395,,-1.161187767982483,1.7741034030914307
11432,3.068957779758932,10.3549222946167,-3.5865142345428467,0.7924807667732239
32985,6.064719826059858,13.558363914489746,-4.8937482833862305,2.279279947280884
33006,,3.8977603912353516,,
33007,6.2825395010128755,,1.113303780555725,-0.3016694188117981
33046,3.5833186807258937,6.339846134185791,-1.8411411046981812,0.24660277366638184
33086,3.236120517773434,7.158663272857666,-0.28730419278144836,1.1516109704971313
33106,1.5559176078546868,8.564059257507324,-0.27054479718208313,-0.17477671802043915
33126,2.740788725221941,12.157755851745605,-0.06703764945268631,-0.16759411990642548
33146,4.488287624424324,13.4290771484375,1.1899182796478271,0.42856210470199585
33165,,12.035652160644531,,
33166,4.632482713151393,,1.9536685943603516,-2.674323320388794
33187,6.147317825602855,13.062764167785645,,
33188,,,3.60566782951355,-2.5905263423919678
33205,,14.391546249389648,,
33206,8.240233217661094,,3.2585084438323975,5.504269599914551
33225,7.0151747663157416,12.571952819824219,-2.183511972427368,6.232107162475586
33245,7.528436792234359,12.469002723693848,-6.600813865661621,
33246,,,,-3.28963303565979
33265,11.253972687238813,16.965312957763672,-2.3942017555236816,-8.427590370178223
33284,,18.310853958129883,,
33285,13.406469667853582,,3.7828385829925537,-9.84495735168457
33304,,9.792284965515137,,
33305,5.5799249902421195,,2.801215887069702,4.20421838760376
33324,,7.0988078117370605,,
33325,5.308655727942563,,-4.137180328369141,-1.886630892753601
33344,8.91416049806452,9.476250648498535,-6.066906929016113,
33345,,,,-6.8043212890625
33364,3.7303549864034338,12.205639839172363,-1.7980455160140991,-2.6839001178741455
33384,2.6826682014739016,11.15697956085205,0.8858546018600464,-2.82515811920166
33405,2.2351926361290357,9.634267807006836,1.3742717504501343,-2.4899697303771973
33424,2.7915065112125985,8.121131896972656,1.4891934394836426,-2.4684219360351562
33443,,5.796362400054932,,
33444,4.441485482266555,,1.7501614093780518,-0.8954314589500427
33463,,4.393360137939453,,
33464,5.821909190070869,,1.900996208190918,-0.6607996821403503
33483,,3.2632968425750732,,
33484,6.626574059395129,,0.9097966551780701,-1.3838485479354858
33504,5.850712346452994,3.883395195007324,-0.3280056416988373,-1.1037269830703735
33523,3.2681279423857834,6.5050458908081055,,
33524,,,-1.115697979927063,-0.8164227604866028
33543,,8.882488250732422,,
33544,1.4163705946510652,,-1.5729905366897583,-0.4572925269603729
33563,2.3254302129286564,8.937555313110352,-1.5825673341751099,0.7972691655158997
33583,2.747386297176257,7.5201873779296875,-1.479616641998291,0.35434186458587646
33603,3.5026709038522816,6.275202751159668,-1.1563993692398071,-0.5123591423034668
33623,1.9940617739101152,7.829039573669434,-0.7613561153411865,-0.21787235140800476
33643,2.181084298122183,10.192116737365723,,
33644,,,-1.2521674633026123,1.4197616577148438
33663,2.2823596502567507,11.128249168395996,-1.1300631761550903,1.2306196689605713
33683,1.7403283570125978,10.797849655151367,-1.1875240802764893,0.8690952062606812
33702,,10.757147789001465,,
33703,3.8979601978757596,,-3.754108190536499,1.845929503440857
33722,5.7306727793646,13.194445610046387,-4.577713489532471,2.231395959854126
33742,5.624340612122189,14.154520034790039,-0.8954314589500427,
33743,,,,3.1052796840667725
33762,4.834409308974491,14.563928604125977,,
33763,,,-0.7158663272857666,-0.6344634294509888
33782,,12.725181579589844,,
33783,8.413206944229161,,-2.7964274883270264,-8.090007781982422
33803,7.503416681876028,10.764330863952637,-4.352658748626709,-7.419631004333496
33822,2.691622211888355,11.571176528930664,,
33823,,,-3.002328872680664,0.21308395266532898
33842,,13.328520774841309,,
33843,4.464295200882778,,0.7996633648872375,-1.192312479019165
33863,10.835142561639634,16.421829223632812,2.2218191623687744,-8.147468566894531
33883,5.725623830598001,13.584700584411621,1.4724340438842773,-3.246537446975708
33902,,10.733205795288086,,
33903,1.8470267580424835,,-2.4684219360351562,-2.075772762298584
33923,2.6908965714735156,9.11233139038086,-4.326322555541992,-0.8571242094039917
33942,,7.556100368499756,,
33943,3.905969838586039,,-4.922478675842285,-0.5267243981361389
33962,,5.817910194396973,,
33963,4.088002137304893,,-2.980781078338623,-0.727837324142456
33981,,4.37420654296875,,
33982,5.458919037511499,,-0.13168109953403473,-1.278503656387329
34002,,3.4835634231567383,,
34003,6.820355846708617,,1.5418659448623657,-1.599326729774475
34022,6.197640788459221,3.995922565460205,,
34023,,,1.4221558570861816,-1.0438719987869263
34042,,4.299986362457275,,
34043,5.581859545939918,,0.2992752194404602,-0.35673606395721436
34062,,5.2911858558654785,,
34063,4.592356152469876,,-0.8547300100326538,0.05267243832349777
34082,3.7083912677025546,6.4834980964660645,,
34083,,,-1.3503297567367554,0.47884035110473633
34102,3.644233061764776,6.5912370681762695,,
34103,,,-0.7182605266571045,0.6153098344802856
34122,,7.817068576812744,,
34123,2.4601173608588716,,-0.4118026793003082,0.24899697303771973
34142,2.4620977663822297,10.759542465209961,-0.7422025203704834,0.9983820915222168
34162,,13.453019142150879,,
34163,,,-0.6153098344802856,1.3503297567367554
34182,,12.950237274169922,,
34183,4.144043860508991,,0.9528923034667969,-2.6168625354766846
34202,3.575661423325454,10.218452453613281,,
34203,,,1.766920804977417,-3.1196448802948
34221,,12.401965141296387,,
34222,4.400072244571251,,2.4420857429504395,0.31842881441116333
34241,,14.214375495910645,,
34242,8.291052202878678,,1.4532804489135742,5.8203043937683105
34261,,12.437877655029297,,
34263,5.191547882696929,,-4.228160381317139,1.7621324062347412
34281,,16.369157791137695,,
34282,9.799935040939845,,-4.314351558685303,-6.9695210456848145
34301,,18.95728874206543,,
34302,14.05227438549623,,1.3263877630233765,-11.425130844116211
34321,5.514704381605954,13.802573204040527,,
34322,,,3.3638534545898438,-0.4668693244457245
34341,,6.890512466430664,,
34342,4.891013425569548,,-2.494758129119873,1.8363527059555054
34361,,7.608773231506348,,
34362,8.96236732203812,,-6.189011573791504,-7.103596210479736
34381,,11.856086730957031,,
34382,4.6251410385484295,,-1.8986018896102905,-4.613626480102539
34400,,13.249512672424316,,
34401,4.402908248385511,,2.185906171798706,-2.6168625354766846
34420,,9.77791976928711,,
34421,2.5222700034202936,,2.2601263523101807,-2.2002713680267334
34440,,7.644686222076416,,
34441,3.563369912464413,,,
34442,,,1.5897499322891235,-3.622427225112915
