relative_time,LinearAccelerometerSensor,AccX,AccY,AccZ
2049,5.829656404868826,3.818751811981201,3.931279182434082,
2068,,,1.6903064250946045,-1.7310078144073486
2069,3.896914381426283,5.480327606201172,,
2088,,,,-2.851494312286377
2089,1.9549737953907906,8.769960403442383,0.38067805767059326,
2108,,,,-2.027888774871826
2109,3.915696828903355,,-1.9057846069335938,
2110,,8.801085472106934,,
2128,,,,0.004788403399288654
2129,4.502984223028301,8.367734909057617,-1.9967641830444336,
2148,,,,0.608127236366272
2149,4.061383372682557,9.775525093078613,-1.2641384601593018,
2187,,,,-0.5171475410461426
2188,4.335669156955385,13.010091781616211,0.040701430290937424,
2227,5.389026703443285,11.461043357849121,-1.8315643072128296,1.644816517829895
2383,,,,-0.3256114423274994
2384,3.7049263866282787,12.871228218078613,1.7501614093780518,
2386,12.5013542967524,,5.75326681137085,-6.868964672088623
2387,,20.214244842529297,,
2426,2.30117240132585,,3.023876667022705,-3.490746021270752
2427,,9.986215591430664,,
2465,,,-0.7733271718025208,-0.07661445438861847
2466,4.640562731392525,5.906495571136475,,
2505,7.119048996323915,,-2.1811177730560303,-0.33997663855552673
2506,,3.8331170082092285,,
2545,,,-0.7374141216278076,-0.6320692300796509
2546,6.325542309094959,3.8953661918640137,,
2585,4.549368787306107,5.264849662780762,1.403002142906189,0.3758896589279175
2625,3.884667427429086,9.787496566772461,5.12119722366333,1.599326729774475
2665,4.580054595821758,11.532869338989258,4.876988887786865,-4.223371982574463
2705,9.44183936997853,,2.96162748336792,5.468356609344482
2706,,16.704345703125,,
2745,5.862649801003722,11.884817123413086,1.1420341730117798,-5.810727596282959
2785,13.864051692102459,22.42648696899414,5.657498836517334,-4.378994941711426
2824,,,,0.011971008032560349
2825,6.2007123353350435,3.332728862762451,5.367800235748291,
2864,,,,-3.2585084438323975
2865,10.020728181431368,,-6.411672115325928,
2866,,8.461109161376953,,
2904,,,,-1.3311761617660522
2905,,,5.494692802429199,
2944,9.928370474715532,2.1523873805999756,9.545681953430176,-0.7182605266571045
2984,,,,-4.0078935623168945
2985,4.132044008624423,6.234501361846924,3.24414324760437,
3023,,,,-0.8882488012313843
3024,6.056274993498479,10.146626472473145,-3.4572272300720215,
3063,,,,1.8914192914962769
3064,6.52167652597648,10.927136421203613,-3.450044631958008,
3103,,,-0.8619126081466675,0.40701428055763245
3104,3.9131165235031875,11.836933135986328,,
3144,,,,1.4724340438842773
3145,4.280153899946422,11.444284439086914,-1.3742717504501343,
3183,6.406599528383981,13.498509407043457,3.550601005554199,-5.834669589996338
3222,,,,-6.648698329925537
3223,5.828081800694457,7.467514991760254,-0.730231523513794,
3262,,,,-8.339004516601562
3263,9.954399662050742,15.559916496276855,5.518634796142578,
3283,,,,-5.140350818634033
3284,11.81418690418563,17.590200424194336,8.465897560119629,
3301,,,,-2.806004285812378
3302,7.287435237537867,13.12501335144043,6.665457725524902,
3322,2.2361592458068413,11.532869338989258,0.7948749661445618,-2.978386878967285
3342,3.8560545687870365,8.487444877624512,-2.978386878967285,-1.4269442558288574
3361,,,,-0.44532153010368347
3362,6.189145880765652,7.319074630737305,-4.934449672698975,
3381,,,,-0.6703764796257019
3382,5.3583125626718635,6.18182897567749,-3.3925838470458984,
3401,,,,-0.181959331035614
3402,5.1510319981293025,4.999093055725098,-1.1875240802764893,
3421,,,,-0.5602431893348694
3422,5.431331072905678,4.343081951141357,0.11013327538967133,
3441,,,,-0.4381389021873474
3442,6.308911502736842,3.4524388313293457,0.4908113479614258,
3461,6.584862382590562,3.337517261505127,1.7166426181793213,0.15322890877723694
3481,5.878778095052503,4.857835292816162,3.0813376903533936,1.2641384601593018
3501,4.833513431920679,5.96874475479126,2.786850690841675,1.314416766166687
3521,2.625790976381774,7.359776020050049,2.1978771686553955,-0.3423708379268646
3541,,,,-1.2976573705673218
3542,2.7767784949135668,,3.5721490383148193,
3543,,11.33654499053955,,
3560,,,,-4.752490520477295
3561,6.405520216149657,13.189657211303711,5.453991413116455,
3581,,,5.523423194885254,-2.999934673309326
3582,5.387519627511013,12.674903869628906,,
3601,6.998841326050089,14.082694053649902,4.443638324737549,3.533841609954834
3620,5.996523803796012,,1.0845733880996704,4.577713489532471
3621,,12.30859088897705,,
3640,,,,-2.6144683361053467
3641,3.353098555120192,11.465831756591797,-0.4381389021873474,
3660,13.83520795383924,14.2431058883667,4.079719543457031,-13.527239799499512
3680,,,,-5.655104637145996
3681,13.517051947794497,21.62442970275879,5.616796970367432,
3700,3.1842043425677082,12.140996932983398,3.912125587463379,-0.9792284965515137
3720,,,5.224148273468018,-0.1364694982767105
3721,5.73134805476882,4.481945514678955,,
3740,,,-1.7070658206939697,-4.039018154144287
3741,8.635073763516278,2.8443117141723633,,
3760,7.742655319414888,9.035717010498047,-5.035006046295166,-2.4420857429504395
3779,,,,-2.942473888397217
3780,7.25150230890703,9.23443603515625,-4.759673118591309,
3799,2.767961021970275,7.42681360244751,3.4093432426452637,-1.2425906658172607
3818,,,,-1.9393033981323242
3819,7.088998959655728,6.900089263916016,8.216899871826172,
3838,,,,-1.4437036514282227
3839,8.642142688536417,4.661510944366455,8.9064302444458,
3858,,,,-1.7717092037200928
3859,6.649357195311427,3.88818359375,5.418078422546387,
3878,3.809813005959854,5.858611583709717,2.652775526046753,-2.3726539611816406
3898,2.4373656015757317,,1.403002142906189,-3.4189200401306152
3899,,8.054094314575195,,
3918,4.0089530883388935,8.367734909057617,-1.9584569931030273,-2.2649147510528564
3938,,,-3.28963303565979,-0.014365210197865963
3939,5.332957473067444,8.53293514251709,,
3972,,,-1.8052281141281128,0.7182605266571045
3973,4.138832020777821,9.162610054016113,,
3978,3.3990803428462857,10.711658477783203,-0.42616790533065796,0.8403648138046265
3998,3.927599130177132,12.36365795135498,-0.23702596127986908,0.31124621629714966
4018,3.846236998319424,11.87763500213623,-1.0223240852355957,-0.05985504388809204
4038,4.454488980390008,10.84094524383545,-2.322375535964966,0.35673606395721436
4058,3.572201552528184,9.96945571899414,-1.3934253454208374,0.7493851184844971
4078,3.0000804254559745,11.999738693237305,0.7110779285430908,0.26815059781074524
4098,3.6443221675188027,12.519280433654785,3.2561142444610596,-2.4133553504943848
4119,,,,-6.648698329925537
4120,5.884469375218199,10.943896293640137,4.101267337799072,
4138,8.21312309235505,8.7484130859375,1.316810965538025,-10.062829971313477
4165,,,-0.7182605266571045,-5.863399982452393
4166,4.48763377380746,7.82185697555542,,
4177,,,,-5.743690013885498
4178,3.480851380351118,9.461885452270508,1.3455413579940796,
4197,9.768145768411204,16.196775436401367,5.609614372253418,-7.285555839538574
4217,12.737577482667303,19.723434448242188,7.565677165985107,-3.581725835800171
4237,5.751570114051942,13.227964401245117,4.446032524108887,-3.2178070545196533
4257,0.5864638698129084,,0.10055647045373917,-1.9560627937316895
4258,,9.064447402954102,,
4277,4.86019998397981,7.759607791900635,-3.890577793121338,-0.8307880163192749
4296,,,,-0.6200982332229614
4297,6.086136820789291,7.036558628082275,-4.843470096588135,
4317,5.962728768684392,5.2480902671813965,-3.201047658920288,-0.29209262132644653
4337,5.578443331143491,4.580107688903809,-1.4101848602294922,-0.5027823448181152
4357,4.9390109683724255,,-0.06703764945268631,-0.45250412821769714
4358,,4.920084476470947,,
4375,,,,-0.5602431893348694
4376,4.549646116475022,5.252878665924072,1.1468225717544556,
4395,,,,0.43335050344467163
4396,4.781000267936796,5.748478412628174,2.6216509342193604,
4415,,,,0.5746083855628967
4416,4.531009220434678,6.66785192489624,3.536235809326172,
4435,,,,1.1683704853057861
4436,4.079543294589683,7.419631004333496,3.0190882682800293,
4455,,,,-0.4165911078453064
4456,2.7085760643587684,7.592013359069824,2.58813214302063,
4476,,,,-1.6903064250946045
4477,2.005217065833427,9.129091262817383,3.2154128551483154,
4496,4.258119120625276,11.262324333190918,4.290409564971924,-4.034229755401611
4516,4.139683800015567,12.021286964416504,4.699818134307861,-1.1037269830703735
4536,6.948407096273009,14.635754585266113,4.759673118591309,2.1787235736846924
4556,,,0.395043283700943,3.794809579849243
4557,6.220849377695981,13.295001983642578,,
4575,,,,0.07661445438861847
4576,3.410413245166576,11.27190113067627,-1.2186486721038818,
4596,8.736659752606398,10.867281913757324,2.449268341064453,-9.593565940856934
4616,11.81448654344133,18.52872657775879,6.62236213684082,-7.082048416137695
4637,6.606535606020984,15.40668773651123,3.8067808151245117,-3.687070608139038
4655,,,,-5.061342239379883
4656,4.517902156491426,7.089231014251709,3.509899616241455,
4675,7.24649805138931,,-0.16759411990642548,-4.436455726623535
4676,,3.4739866256713867,,
4695,6.011975734638882,9.528923034667969,-3.066972494125366,-3.5745432376861572
4715,6.302636021951078,10.295066833496094,-3.9001545906066895,-2.5713725090026855
4735,2.364949896767623,7.194576263427734,2.0231003761291504,-1.3311761617660522
4755,5.316439794564912,5.638344764709473,5.363011837005615,-1.235408067703247
4774,,,,-2.185906171798706
4775,6.852298222952595,4.965574264526367,6.75883150100708,
4794,,,4.608838081359863,-2.583343744277954
4795,4.8286126640474505,5.765237808227539,,
4814,,,3.28963303565979,-2.3918075561523438
4815,2.674963164744378,7.3693528175354,,
4834,,,1.7980455160140991,-3.1292216777801514
4835,1.5044806634351904,8.597578048706055,,
4854,,,,-2.535459518432617
4855,2.4755834334923232,8.276755332946777,-0.304063618183136,
4875,4.225457630541336,7.465120792388916,-1.8052281141281128,-0.7086837291717529
4894,3.8211600332803344,,-1.3670891523361206,0.09576806426048279
4895,,8.238448143005371,,
4913,,,,0.24660277366638184
4914,2.9451237220876343,10.256759643554688,-0.1843535304069519,
4934,,,0.304063618183136,0.1604115068912506
4935,3.5577970548821396,11.96861457824707,,
4953,,,,-0.05506663769483566
4954,3.3546096003833124,11.480196952819824,-0.2777273952960968,
4973,,,,0.14365209639072418
4974,2.929688476562337,10.623072624206543,-0.2968810200691223,
4993,,,-0.7757213711738586,0.272938996553421
4994,3.0521276338419594,10.065223693847656,,
5013,,,,0.7182605266571045
5014,3.3606779188913545,10.304644584655762,-0.8619126081466675,
5033,,,-0.35434186458587646,0.7541735172271729
5034,3.22518145028587,10.884040832519531,,
5053,3.083527447200553,10.747570991516113,-0.7589619159698486,0.26815059781074524
5073,2.434662952948109,,0.1628057211637497,-3.7852327823638916
5074,,9.72285270690918,,
5093,,,,-7.673416614532471
5095,5.94967783849142,8.588001251220703,1.036689281463623,
5113,7.281078942381105,7.671022415161133,0.9145850539207458,-8.99740982055664
5133,,,,-5.726930618286133
5134,3.5660230382666125,8.808267593383789,1.1683704853057861,
5153,6.403040533220788,13.292608261108398,4.891354084014893,-5.317522048950195
5173,17.628363971412483,24.760833740234375,7.510610580444336,-7.503427982330322
5192,,,,-3.272873640060425
5193,9.024514191039723,16.8216609954834,5.25527286529541,
5212,2.9240535019808185,,2.9664158821105957,-2.829946517944336
5213,,10.261548042297363,,
5232,1.6995144992264863,8.183381080627441,0.0071826050989329815,-1.2018892765045166
5252,4.596649085535218,6.794744491577148,-3.0597896575927734,-0.8379706144332886
5272,5.208914986238718,,-3.1004912853240967,-0.7661445140838623
5273,,6.004657745361328,,
5292,5.003779127544598,5.535394191741943,-1.98958158493042,-0.4596867263317108
5312,3.3072375836293215,6.787561893463135,-0.6991068720817566,-0.7565677165985107
5331,,,,-0.8140285611152649
5332,2.2762720848323497,7.5632829666137695,0.6177040338516235,
5352,3.1964595759685093,6.708553314208984,1.5658079385757446,-0.5626373887062073
5372,4.2712157783778455,6.01423454284668,2.1499931812286377,0.363918662071228
5391,,,2.0374655723571777,0.5506663918495178
5392,4.186115092817265,6.121973514556885,,
5412,3.7324803865278957,6.847416877746582,1.86508309841156,0.9145850539207458
5431,3.4506653185649676,,2.0805611610412598,0.8571242094039917
5432,,7.094019412994385,,
5451,,,2.5067291259765625,0.5985504388809204
5452,3.0248855947503412,7.46033239364624,,
5471,1.5135887073926273,8.470685958862305,2.432508945465088,-0.811634361743927
5491,0.7393880953560175,9.593565940856934,2.252943754196167,-1.039083480834961
5512,3.1814318471920213,12.047622680664062,3.5745432376861572,-0.6919242739677429
5531,5.189353703589871,13.769054412841797,4.505887508392334,0.06464344263076782
5551,5.763674853332846,13.4290771484375,4.551377296447754,2.164358377456665
5571,,,2.779668092727661,3.7636849880218506
5572,5.147748377154053,11.310209274291992,,
5590,,,,3.117250680923462
5591,4.050509790431067,9.531316757202148,0.9026140570640564,
5610,,,,-5.329493045806885
5611,4.66367991554033,8.786720275878906,2.4444799423217773,
5630,,,,-13.819332122802734
5631,13.768271773072593,10.287884712219238,6.689399719238281,
5651,,,,-10.129867553710938
5652,13.38598181970018,19.07221031188965,4.730942726135254,
5670,2.752342786742753,11.027692794799805,2.499546527862549,-3.711012601852417
5689,,,,-2.937685489654541
5690,1.8774989958860757,,1.7262194156646729,
5691,,8.552088737487793,,
5710,3.5160581872875203,7.338228225708008,0.5602431893348694,-3.2321722507476807
5729,,,,-1.0223240852355957
5730,5.542127183790848,9.035717010498047,-3.1292216777801514,
5749,,,,-0.8379706144332886
5750,4.642829962011569,7.5417351722717285,-2.1499931812286377,
5769,,,2.2026655673980713,-1.1228805780410767
5770,4.968694914506463,4.623203277587891,,
5790,5.064515642691644,10.122684478759766,6.380547523498535,-3.043030261993408
5809,4.843589140159081,,5.578489780426025,-2.542642116546631
5810,,6.782773494720459,,
5829,,,4.436455726623535,-1.843535304069519
5830,4.126447481446804,6.279991149902344,,
5848,,,,-2.298433542251587
5849,3.372405291019959,6.119579315185547,2.4684219360351562,
5868,,,,-1.7717092037200928
5869,3.207032290794213,6.48828649520874,0.5578489899635315,
5889,3.6143466018123145,7.802703380584717,-1.4652514457702637,-1.237802267074585
5909,3.5018018444126358,9.351752281188965,-1.8195933103561401,-1.0199298858642578
5928,,,,-0.5123591423034668
5929,2.320900582435578,10.390835762023926,0.004788403399288654,
5948,,,,-0.22266076505184174
5949,3.1143939280676376,11.853693008422852,0.8595184087753296,
5969,3.276077116676905,11.949460983276367,1.2114660739898682,0.0454898327589035
5987,,,,0.2513911724090576
5988,3.2266335837452074,10.884040832519531,-0.3663128614425659,
6007,,,-1.5610195398330688,0.5315127968788147
6008,3.8596936298995304,10.225635528564453,,
6027,,,,1.0582371950149536
6028,4.103938114108642,10.407594680786133,-1.6519991159439087,
6047,2.684026025330395,11.513715744018555,0.6727706789970398,0.21547815203666687
6067,2.6542766646064178,11.911153793334961,1.2210428714752197,-0.35673606395721436
6087,2.9998591707871327,10.390835762023926,0.4189853072166443,-4.534617900848389
6108,5.487215268475248,9.327810287475586,1.0654197931289673,-7.400477409362793
6128,6.4922597722737185,8.698134422302246,-1.7142484188079834,-7.845798969268799
6147,,,-1.7812861204147339,-5.726930618286133
6148,4.306806260987106,9.873687744140625,,
6167,,,3.4093432426452637,-5.935225963592529
6168,6.010742108169171,13.508086204528809,,
6187,,,6.042964935302734,-5.729324817657471
6188,12.062813710298895,19.589357376098633,,
6207,6.327508891689846,13.718775749206543,4.903325080871582,-2.8107926845550537
6227,1.5863634862201657,,1.9728221893310547,-2.363077163696289
6228,,9.461885452270508,,
6247,,,-0.6919242739677429,-0.9074024558067322
6248,2.3471193635914216,7.9631147384643555,,
6267,4.125013640410094,,-2.698265314102173,-1.0606313943862915
6268,,7.347805023193359,,
6287,4.388067946666896,6.710947513580322,-2.4372973442077637,-0.9002198576927185
6307,,,,-1.1492167711257935
6308,4.783959711689814,5.815515995025635,-2.054224967956543,
6327,3.9332795306475408,5.987898349761963,-0.6440402865409851,-1.4508862495422363
6347,3.5556743886745825,6.102819919586182,0.40940847992897034,-1.4484920501708984
6366,,,,-1.2761094570159912
6367,4.044923053853643,5.65031623840332,1.742978811264038,
6386,,,3.3710360527038574,-0.31842881441116333
6387,4.723537416502346,5.66228723526001,,
6407,4.644732061076231,5.978321552276611,3.6966474056243896,-0.023942016065120697
6426,3.72862228312939,6.799532890319824,3.2393548488616943,0.06703764945268631
6446,,,3.023876667022705,0.17477671802043915
6447,2.525856394052612,8.463502883911133,,
6466,,,,-1.2282254695892334
6467,1.7655262877290594,10.307038307189941,3.1938650608062744,
6486,,,3.1483752727508545,-1.359906554222107
6487,1.9104151014060204,10.721235275268555,,
6506,2.3615813391684797,11.719616889953613,2.628833532333374,-0.9289502501487732
6525,,,,1.721431016921997
6526,4.09847074692243,12.54801082611084,2.360682964324951,
6545,,,,3.485957622528076
6546,5.364250612280121,12.509703636169434,1.845929503440857,
6565,,,,-2.6623523235321045
6566,3.1538596591338237,12.277466773986816,2.2002713680267334,
6585,,,,-12.212822914123535
6586,12.279629743629284,13.108254432678223,5.875370979309082,
6606,,,,-4.6950297355651855
6607,12.41834904753471,,5.250484466552734,
6608,,20.994754791259766,,
6624,,,,-2.1380221843719482
6625,1.9253737074514488,10.177751541137695,3.732560396194458,
6644,5.5196376825371765,4.034229755401611,2.8347349166870117,-2.33913516998291
6664,9.005159382699038,2.5977089405059814,-2.4827871322631836,-4.168305397033691
6684,8.235733643992207,9.224859237670898,-5.822698593139648,-2.2242133617401123
6723,,,,-1.4413094520568848
6724,2.066319599029456,8.508993148803711,3.689464807510376,
6877,5.3511593854788915,6.754043102264404,6.203376770019531,-2.6647465229034424
6883,3.0705966963532143,7.740454196929932,-0.545877993106842,-0.6200982332229614
6923,2.386438431331436,,1.4317326545715332,-1.01753568649292
6924,,11.547234535217285,,
6962,4.3221985492423025,,-1.039083480834961,0.4620809257030487
6963,,11.66455078125,,
7002,,,-1.7381904125213623,1.4915876388549805
7003,4.881382407762726,11.02051067352295,,
7042,2.5511047251643952,11.954249382019043,1.173158884048462,-1.3096283674240112
7082,7.114125837935978,10.769119262695312,-0.42856210470199585,-8.992621421813965
7121,,,,-4.891354084014893
7122,2.397402263474997,9.701305389404297,1.338358759880066,
7162,,,,-3.885789394378662
7163,7.855061555131959,15.715539932250977,5.257667064666748,
7202,1.4106572072379588,10.41956615447998,1.8363527059555054,-2.1571757793426514
7242,,,,-1.7573440074920654
7243,3.8170232986566632,7.043741226196289,-1.824381709098816,
7281,,,,-1.113303780555725
7282,4.567405884957493,5.683835029602051,-1.0845733880996704,
7321,,,,-1.1109095811843872
7322,,,-0.11252748221158981,
7323,4.59571018048226,5.238513469696045,,
7361,,,,0.586579442024231
7362,4.6072287525099185,5.944802761077881,3.0813376903533936,
7401,3.1290444713832435,8.118738174438477,4.043806552886963,-0.2322375625371933
7440,,,,-2.671929121017456
7441,3.483499870395562,11.889605522155762,4.20421838760376,
7481,,,2.049436569213867,1.113303780555725
7482,3.192124247472788,11.578359603881836,,
7520,,,,2.2242133617401123
7521,4.478636575721743,12.536040306091309,2.1739351749420166,
7560,13.62116264411169,,7.216124057769775,-9.306262016296387
7561,,19.151220321655273,,
7599,,,,-1.8100165128707886
7600,2.205327225190406,7.915230751037598,3.9647979736328125,
7640,,,,-3.1268274784088135
7641,7.721344175970208,8.164227485656738,-4.965574264526367,
7679,,,,-1.7310078144073486
7680,2.864999710801994,6.71334171295166,1.5634137392044067,
7719,,,8.827422142028809,-1.778891921043396
7720,7.652311098146903,6.268020153045654,,
7759,4.311710451245638,5.315127849578857,3.2992098331451416,-1.4891934394836426
7778,,,,-2.0398597717285156
7779,2.4665767906758016,6.92881965637207,1.5514427423477173,
7799,2.3550765943118885,,-0.3998316824436188,-2.7557260990142822
